total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,final_nav,daily_win_rate,best_day,worst_day,variant,ref_mode,start_frac,full_frac,gamma,min_ref,avg_gross,max_gross,days_gross_over_100,days_gross_over_120,days_any_name_at_13
21.47147869580167,1.0110911371942524,0.36011969037228275,2.0774536111335062,3.214107746226411,-0.35378200194845977,2.8579496176336066,22.47147869580167,0.5378590078328982,0.1253181797337398,-0.14355987535218306,dynamic,full_sample,0.1,0.35,6.0,,0.9381808254160064,1.17,387,0,1046
23.35209443054268,1.0477060022814824,0.37460397653352195,2.058323915062355,3.1964088573860843,-0.3653241506058884,2.867880485163291,24.35209443054268,0.5378590078328982,0.129986325460158,-0.14314908778557892,dynamic,full_sample,0.1,0.5,0.5,,0.9687623763181814,1.1834894230480812,480,0,935
22.379979427945358,1.0290643975397469,0.3678143360079568,2.0651501181191927,3.211242300047005,-0.3587157603933496,2.8687459854323842,23.379979427945358,0.5369886858137511,0.12792241950670236,-0.14110813062553634,dynamic,full_sample,0.1,0.5,0.75,,0.9543452340538447,1.17,424,0,935
21.73217707730078,1.0163054420259563,0.3628507832205825,2.071394693263674,3.2251809595283336,-0.35420057655751624,2.8692935847351038,22.73217707730078,0.5395996518711923,0.12657860318201597,-0.13927724221762908,dynamic,full_sample,0.1,0.5,1.0,,0.9434810575484148,1.17,390,0,935
20.923257525144397,0.9999710714106578,0.3560889941148484,2.081542318906958,3.2489564083877593,-0.3469745911387545,2.8819720433383873,21.923257525144397,0.5404699738903395,0.1253181797337398,-0.13615399629160244,dynamic,full_sample,0.1,0.5,1.5,,0.9282229234821657,1.17,345,0,935
20.442689815727633,0.9900444858275339,0.35170708799259603,2.0892078917784174,3.2684478466317044,-0.34151440971783187,2.898983052122265,21.442689815727633,0.5378590078328982,0.1253181797337398,-0.1336221444183654,dynamic,full_sample,0.1,0.5,2.0,,0.9180475273654037,1.17,311,0,935
19.907654401052973,0.9787877379468908,0.3463856127234071,2.0998827705017242,3.2979910916286808,-0.3340590767889339,2.929983963780488,20.907654401052973,0.5387293298520452,0.1253181797337398,-0.12987049365032124,dynamic,full_sample,0.1,0.5,3.0,,0.9053863642569158,1.17,273,0,935
19.622716280109287,0.9727014192996717,0.3432877870172068,2.106910482329038,3.3188022084000477,-0.3294348535044749,2.9526366410603817,20.622716280109287,0.5387293298520452,0.1253181797337398,-0.12733139260082157,dynamic,full_sample,0.1,0.5,4.0,,0.897869969123433,1.17,251,0,935
19.33616904033894,0.9665146019034325,0.3398498792054713,2.115685159165554,3.3451946047757537,-0.3243604074284203,2.9797551728526623,20.33616904033894,0.5369886858137511,0.1253181797337398,-0.12434728156752,dynamic,full_sample,0.1,0.5,6.0,,0.8894290900133239,1.17,225,0,935
22.45755813127708,1.0305739174776796,0.36629802209886986,2.074127760607664,3.232897207472429,-0.35712634351011596,2.885740400297542,23.45755813127708,0.536118363794604,0.1291004085898632,-0.1386849887378456,dynamic,full_sample,0.1,0.65,0.5,,0.9498117452356505,1.168348150185833,385,0,852
21.32861936865891,1.0082138403716958,0.3573310591394145,2.086773477487672,3.261759954255428,-0.34628768894727946,2.911492012426671,22.32861936865891,0.5395996518711923,0.12708221324630148,-0.13506521202643132,dynamic,full_sample,0.1,0.65,0.75,,0.9299702291636435,1.1675428039380793,291,0,852
20.58057178013694,0.9929100726156193,0.3507897182679216,2.0977357642623433,3.2872700649026854,-0.3393123623549431,2.9262419610192976,21.58057178013694,0.5387293298520452,0.12586655266933736,-0.13197689115893882,dynamic,full_sample,0.1,0.65,1.0,,0.9150450938223098,1.166750872527838,237,0,852
